"","RRMSE","NRMSE","NSE","rBIAS","river","Type"
"174",1.85559882617106,0.67886443120251,0.103107092486218,0.0705620185807085,"29309","Mackenzie_unsupervised"
"175",265.322644680647,2.09344275547287,0.0324941926040191,-0.0724397814015305,"30109","Mackenzie_unsupervised"
"176",2.03634087100691,0.943972483503998,-0.223699785022818,-0.24795196085158,"31052","Mackenzie_unsupervised"
"177",0.677750759893112,0.274145207277615,0.685844322956394,-0.0603240704507267,"31634","Mackenzie_unsupervised"
"178",0.22605035871736,0.424941875877454,0.254763166182496,-0.190835997498925,"31660","Mackenzie_unsupervised"
"179",0.411746303126198,0.373763353625258,-0.2565330321957,-0.0268812726072829,"32082","Mackenzie_unsupervised"
"180",0.831716667901128,0.649668276848815,0.117305720083965,-0.17075797202133,"32453","Mackenzie_unsupervised"
"181",127.335647448417,1.33001075734909,0.148037550664252,0.0796889489293695,"32951","Mackenzie_unsupervised"
"182",1.43202305294291,0.707571899212041,0.194711987978878,-0.202843669105397,"33493","Mackenzie_unsupervised"
"183",1.15569331794374,0.735501705829391,0.173094880471739,0.249470191002759,"33643","Mackenzie_unsupervised"
"184",1.63207797597861,0.70991040270017,-0.00131944028373021,0.00588855645264817,"33757","Mackenzie_unsupervised"
"185",0.789817513722356,0.623796592422324,-0.189883208392477,-0.0717646389026109,"33828","Mackenzie_unsupervised"
"186",0.254594983824362,0.277979898118097,0.159370883785315,-0.0289054800480471,"34353","Mackenzie_unsupervised"
"187",1.40221325169025,0.86479015628877,-0.435379561522992,0.134686823110357,"34451","Mackenzie_unsupervised"
"188",1.25896276893681,0.849028368171864,0.390141722055693,-0.20983171771809,"34462","Mackenzie_unsupervised"
"189",1.10110799082449,0.652351091838633,0.203816356152675,-0.0698397510694528,"34685","Mackenzie_unsupervised"
"190",2.61360535535065,0.695711507392752,0.626956464870789,0.244827669388155,"34773","Mackenzie_unsupervised"
"191",1.75546292825486,0.8332487640572,0.262457384063107,0.120163214946232,"35109","Mackenzie_unsupervised"
"192",0.58483987709524,0.426436004660036,0.494500012475288,0.0105034784600784,"35173","Mackenzie_unsupervised"
"193",0.938773103461091,0.568125335814921,0.284887312514923,-0.108595655896809,"35183","Mackenzie_unsupervised"
"194",0.340020406514713,0.314660081859876,0.0433718119241072,-0.0882921473626629,"35212","Mackenzie_unsupervised"
"195",1.30037266504338,0.879389379851897,0.304896438652048,0.165033265421638,"35325","Mackenzie_unsupervised"
"196",3.05406956224974,0.814606029553864,-0.426395992093346,0.377637897793752,"35367","Mackenzie_unsupervised"
"197",1.22159452474857,0.709462061747033,0.292779507728996,0.244323392787599,"35372","Mackenzie_unsupervised"
"198",1.03935990554843,0.424754995226115,0.566881047301892,0.0700982365873861,"35378","Mackenzie_unsupervised"
"199",1.93856227555247,0.719750318734757,0.559315005695821,0.361379725947086,"35489","Mackenzie_unsupervised"
"200",3.7321853910966,2.54908268874685,-0.00112399539662111,0.14532287382935,"35494","Mackenzie_unsupervised"
"201",2.41714684652617,0.927232573523426,0.286230579550081,0.271613819143813,"35497","Mackenzie_unsupervised"
"202",1.66833217819211,0.564347509250451,-0.00062671943139514,0.264352990723502,"35543","Mackenzie_unsupervised"
"203",2.15924126040054,0.704439846957857,0.436916801431054,0.324078707697637,"35607","Mackenzie_unsupervised"
"204",2.71756618348084,1.14750460743968,-1.18515865050243,0.0443488618835387,"35636","Mackenzie_unsupervised"
"205",1.2230631674103,0.722954153388531,0.256470323817371,0.180870650048387,"35722","Mackenzie_unsupervised"
"206",1.42960871993613,0.692763119245401,-0.296688111100376,0.12026806536604,"35737","Mackenzie_unsupervised"
"207",3.00825676845616,0.978817111406419,0.106465938688703,0.0861313150164808,"35822","Mackenzie_unsupervised"
"208",1.65086635434198,0.810886599910608,0.442026064382742,0.399469009535047,"35901","Mackenzie_unsupervised"
"209",3.36523420918545,1.63594562075823,0.0607532725207318,0.158066600468147,"35906","Mackenzie_unsupervised"
"210",1.90262391622037,0.817983159861136,0.310648308788697,0.0982893800522694,"35995","Mackenzie_unsupervised"
"211",2.97855074180691,0.891536035715536,0.108503881108585,0.22010923172282,"36118","Mackenzie_unsupervised"
"212",1.92349231477809,0.879055590671846,0.182326387793569,0.16043260080659,"36154","Mackenzie_unsupervised"
"213",0.977789756067034,0.652105627638646,0.299199734533593,0.164796310850338,"36347","Mackenzie_unsupervised"
"214",0.914064696659682,0.438387481577916,0.398301248310297,-0.00367606712520911,"36407","Mackenzie_unsupervised"
"215",1.92220199856957,0.872004461465758,0.377432184355148,0.399474216771697,"36454","Mackenzie_unsupervised"
"216",0.699424647676859,0.595362264300997,0.402792151120021,0.10680154004832,"36542","Mackenzie_unsupervised"
"217",1.47813186642926,0.462137966038747,0.524403972685191,0.200251664444727,"36591","Mackenzie_unsupervised"
"218",0.537924814632709,0.792232945677638,0.442634014678838,-0.290878632341347,"36599","Mackenzie_unsupervised"
"219",0.891793980747905,0.551199358457546,0.0764218921162417,-0.0213189903324074,"36602","Mackenzie_unsupervised"
"220",0.7148779990092,0.351294455731122,0.783910749386197,-0.0185004618541822,"36605","Mackenzie_unsupervised"
"221",0.608663550496862,0.463977436199927,-0.0678107830413939,-0.0232581807850739,"36615","Mackenzie_unsupervised"
"222",1.03202373906446,0.634333428839618,0.211155669434485,0.0280687017062065,"36656","Mackenzie_unsupervised"
"223",0.785285884897654,0.475901786315483,0.249322526820502,0.0683997732253225,"36658","Mackenzie_unsupervised"
"224",0.828799808320275,0.635221654501437,0.111138530129914,0.0273906747800352,"36694","Mackenzie_unsupervised"
"225",0.684249281631952,0.459259002657093,0.167460208085243,-0.0258334311551762,"36806","Mackenzie_unsupervised"
"226",0.466432804101987,0.9792066020383,0.0765140673235122,-0.280907502978047,"36850","Mackenzie_unsupervised"
"227",6.68864107768526,0.972024783665648,0.327008632759599,0.394835831184168,"36922","Mackenzie_unsupervised"
"228",2.38499297288771,1.26506033235753,0.122564749476099,0.230766602419059,"36969","Mackenzie_unsupervised"
"229",0.744964041184344,0.446511421815051,0.586989379237292,0.196792773280056,"36995","Mackenzie_unsupervised"
"230",2.17965003528993,1.37416436888182,-0.0150154137763929,-0.0431639759312832,"37061","Mackenzie_unsupervised"
"231",0.765429946117236,0.502245560356956,0.471173732546882,0.123658782416996,"37082","Mackenzie_unsupervised"
"232",1.65284057430228,0.986019953637756,-0.863365378193542,0.223551934986852,"37084","Mackenzie_unsupervised"
"233",1.19726019282543,0.638516854775759,-0.0795132094381485,0.0195926412956558,"37121","Mackenzie_unsupervised"
"234",0.344321934119915,0.533677552661842,0.374106512259319,-0.134487043540053,"37150","Mackenzie_unsupervised"
"235",0.6112741076263,0.557039996973784,0.0596410068977372,-0.105322824242588,"37154","Mackenzie_unsupervised"
"236",0.269674140953706,0.26290071422051,0.670994926991897,0.0442016382284721,"37233","Mackenzie_unsupervised"
"237",1.40172626950313,0.823641142186705,0.32558404111695,0.334726024896427,"37243","Mackenzie_unsupervised"
"238",0.551960032429267,0.32821217261383,0.746560942618862,0.137352609698036,"37249","Mackenzie_unsupervised"
"239",0.230365482195266,0.202111626364476,0.452099954343336,-0.0398949297595533,"37252","Mackenzie_unsupervised"
